105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000
97727.9024144827,100138.643193278,100988.584058831,101467.765015269,101928.426111605,102393.430100096,102677.561175327,102875.398212021,103020.507381329,103123.561923078,103201.19972163,103259.64648173,103303.547983739,103334.592623573
90487.2568305597,95285.4578496814,96981.3218678595,97938.2163196321,98858.4916681135,99787.7891971467,100355.735913723,100751.227213747,101041.331343024,101247.354367509,101402.56444064,101519.405452503,101607.165870914,101669.221297586
83310.2037594882,90448.7073463315,92982.3998346033,94414.0573920947,95791.844389636,97184.0098974162,98035.1397982137,98627.9190321836,99062.7892537531,99371.6083613771,99604.2594840285,99779.3896016023,99910.9236682372,100003.922107201
76230.236635668,85636.8389968359,88996.0698881726,90898.0262147435,92730.1486037993,94583.0320457013,95716.3924620001,96505.9081746201,97085.2000618341,97496.5559479064,97806.4508388802,98039.7120191264,98214.8915889809,98338.7312068791
69282.8031292217,80858.5759791599,85026.6827312461,87392.9128270338,89675.0936915708,91985.8063942684,93400.1196391843,94385.6328829884,95108.8850926177,95622.4306971988,96009.3054845196,96300.4863971988,96519.1401562672,96673.6848546527
62505.7716765288,76123.0082883995,81078.7216045778,83901.5772274813,86628.4027016328,89393.2983311138,91086.9552462776,92267.536405334,93134.1688549913,93749.4682230036,94212.9917272076,94561.8272321532,94823.7403063626,95008.8194459397
55939.6408958575,71439.6806813348,77156.8365958144,80426.9677097283,83591.8411859054,86806.4916868151,88777.5435047646,90152.0682902052,91161.3798600435,91877.9067061707,92417.6795382071,92823.8500279798,93128.7634919577,93344.1715467326
49627.3017619129,66818.6737950344,73265.8793827048,76972.139690424,80567.2263051852,84226.3926387132,86472.5411149776,88039.6857098349,89190.8514549916,90007.9874265342,90623.5408960588,91086.6715013519,91434.2817854131,91679.7779259833
43612.9793032643,62270.6720431024,69410.9380947295,73540.2750430789,77556.4362484891,81654.0337303726,84172.6194915147,85930.8548180925,87222.9226754954,88139.9553049181,88830.7501339116,89350.4097885031,89740.3679819114,90015.6755870055
37939.4919488457,57807.0084659645,65597.371687297,70134.7018903332,74561.4200019793,79090.4780230895,81878.4670702891,83826.0521492576,85257.9391194854,86274.0594569985,87039.4842927182,87615.184654206,88047.0957024507,88351.9017976692
32643.6102019855,53439.672682662,61830.8428286966,66758.9147209528,71584.2074925036,76536.8233946174,79590.7916971725,81725.7660638125,83296.2538456953,84410.553760788,85249.9234811139,85881.1177031117,86354.53949659,86688.4941191843
27750.796341152,49181.2641513913,58117.347786679,63416.5945798886,68626.9201157798,73994.2069979572,77310.3231078329,79630.4982475058,81338.2283000907,82549.6974394941,83462.2512427729,84148.3325936386,84662.7749448038,85025.4904332053
23272.7814795635,45044.8700185627,54463.2411717371,60111.6289210753,65691.7816386457,71463.8098899447,75037.815507934,77540.7652700627,79384.2332734003,80691.755661541,81676.6549320095,82416.9552545879,82971.8787602831,83362.9289669893
19208.2344754354,41043.8455590873,50875.2526876573,56848.1305026637,62781.1294367741,68946.8618351219,72774.0502621293,75457.1002099514,77434.6498929465,78837.0001595386,79893.3260983739,80687.1141046031,81281.9288899611,81700.8483162978
15550.6190364563,37191.4772024479,47360.4923541652,53630.454429974,59897.4259913083,66444.6462847146,70519.8386992865,73380.0543516478,75489.8706519602,76985.7098699763,78112.460880944,78958.9402745392,79593.0046144953,80039.2874657103
12291.2865242122,33500.522811593,43926.4401500432,50463.2120950993,57043.2705166647,63958.5055230559,68276.0250399668,71310.1989617797,73550.3004794892,75138.1715954154,76334.2604129514,77232.5678327483,77905.1866468603,78378.2858059358
9432.64165621534,29982.6662040237,40580.9157824819,47351.2802987485,54221.4105226618,61489.845964065,66043.4894502585,69248.1271503903,71616.357853918,73294.6806909109,74558.9312373247,75508.1340131887,76218.5572291402,76717.8831477231
6954.42852895006,26647.9852516115,37332.0241202519,44299.8032365348,51434.7530211035,59040.1435678466,63823.1512234951,67194.4558233014,69688.4759629562,71455.5417763573,72786.6857336434,73785.779446178,74533.2002270206,75058.119731873
4797.93612000001,23504.5983401707,34188.0708501375,41314.1842635725,48686.3749621691,56610.9493315009,61615.9720880019,65149.8277310981,67767.1039127133,69621.0694763477,71017.7425568702,72065.648391491,72849.2012213634,73399.03623481
2960.52396570027,20558.6694589972,31157.4395804882,38400.0634671882,45979.5323204132,54203.8947881645,59422.9596346197,63114.9136195975,65852.7079881621,67791.5891890344,69252.3270881046,70347.8889733599,71166.6475961414,71740.6737691251
1410.07925999358,17814.7485542241,28248.4159215109,35563.2763557251,43317.6670353443,51820.6974235005,57245.1708521156,61090.4144856794,63945.7729668321,65967.4378853017,67490.6718974021,68632.6534167516,69485.6286218507,70083.0738783839
0,15276.5166814798,25468.9440518727,32809.7891272945,40704.4107433771,49463.1658887453,55083.7157514953,59077.063941009,62046.803486978,64148.9649393381,65733.0172184982,66920.098284117,67806.2355333787,68426.2785254677
0,12948.1179282237,22826.3213335513,30145.6081315649,38143.5839228882,47133.2048537722,52939.7610513437,57075.6306843097,60156.3254706808,62336.5329913879,63979.6114349889,65210.3847115207,66128.5616010808,66770.3300735887
0,10832.7262483466,20326.8739176111,27576.6658780376,35639.1887357005,44832.8193029247,50814.5338854236,55086.9210803507,58274.8876012888,60530.518843064,62230.711577178,63503.6786428059,64452.7021936156,65115.2712590324
0,8927.49896845776,17975.6964140033,25108.6914386559,33195.3935258103,42564.1180321644,48709.3254805663,53111.7818405029,56403.0628532823,58731.3143850894,60486.5838283896,61800.151060062,62778.754830824,63461.1451545773
0,7223.0980597499,15776.5232695346,22747.0747379353,30816.5066669784,40329.3160619708,46625.4947371626,51151.1027953929,54541.4500709392,56939.327556671,58747.5040390142,60099.9782082636,61106.8192246291,61807.995122424
0,5708.42278497122,13731.5486455352,20496.7308545852,28506.9372356651,38130.7356425237,44564.471626179,49205.8197445983,52690.6755899912,55154.9833348664,57013.7582459359,58403.3418114106,59436.9973055696,60155.8647553217
0,4380.72365942075,11840.9241304773,18361.9692459041,26271.1397747337,35970.8055052131,42527.7602956078,47276.9173611732,50851.3948937458,53378.7247512335,55285.6431942087,56710.4292769188,57769.3932321815,58504.7978044631
0,3229.78673004727,10102.4985849298,16346.3777268314,24113.5402305823,33852.05801847,40516.941755757,45365.4321197035,49024.2942917,51611.0139317296,53563.4668569277,55021.4338842707,56104.1133799573,56854.8380925742
0,2228.26521973866,8513.03904052321,14452.7461159403,22038.4405602512,31777.1239448404,38533.6759872372,43472.4552051758,47210.0926043798,49852.3331541422,51847.5489480795,53336.5549530684,54441.2663060387,55206.0294104353
0,1374.93129462638,7068.87193630009,12683.0459518639,20049.9020924477,29748.7245664483,36579.7032887054,41599.1353456993,45409.5428328117,48103.1859152565,50138.2214217821,51655.9979845739,52780.962685159,53558.4153949498
0,654.87127583671,5764.09428896785,11038.3043333086,18151.6142901944,27769.66101469,34656.8446544782,39746.6814945385,43623.4337844736,46364.0979973994,48435.8289496589,49979.9747695985,51123.3152115972,51912.0393866806
0,0,4592.0582069083,9518.16614538492,16346.76643665,25842.8006228848,32767.0009466566,37916.3652654007,41852.5916195053,44635.6185208211,46740.7293660455,48308.7034540967,49468.438461027,50266.944264631
0,0,3557.12611389077,8120.62358726053,14637.9504536712,23971.0598641757,30912.1506044705,36109.5229989206,40097.8812711617,42918.3209644527,45053.2940682729,46642.4085520396,47816.4487051124,48623.1722558633
0,0,2661.03820818033,6842.93203735374,13027.1208724042,22157.382731612,29094.3456171947,34327.5573072972,38360.2076827549,41212.8041328228,43373.9083562991,44981.3208930024,46167.463670566,46980.7647174168
0,0,1886.00297510079,5682.07059465375,11515.6237178182,20404.7121048944,27315.705476868,32571.9379077584,36640.5167893837,39519.6930410256,41702.9716923461,43325.6774893745,44521.6022330006,45339.7618878492
0,0,1199.11821876356,4633.26623169228,10104.2728441974,18715.949941771,25578.408819966,30844.2015140933,34939.7961566055,37839.6396825384,40040.8978568222,41675.721305032,42878.984034399,43700.2026056626
0,0,586.351773145837,3691.16521791869,8793.30752664743,17093.9012003975,23884.6824532441,29145.950509703,33259.0751699958,36173.3236360019,38388.1149714584,40031.7009036911,41239.7290112547,42062.1239918109
0,0,56.415337625562,2859.2711996419,7582.0525006376,15541.1985417922,22236.7874241446,27478.850077159,31599.4246498125,34521.452456569,36745.0653540625,38393.869950823,39603.9568184568,40425.5610935457
0,0,0,2138.98233002439,6468.67281366098,14060.2119687816,20637.0017412635,25844.6234105661,29961.9557449643,32884.7617847093,35112.2051612562,36762.4865378436,37971.7861317952,38790.5464869983
0,0,0,1515.99741271133,5450.85708656768,12652.9587899511,19087.5993411555,24245.0445900678,28347.8179420966,31264.0150899443,33490.0037656087,35137.8122911388,36343.3338095101,37157.1098361775
0,0,0,963.86916729611,4526.14027848217,11321.0390651441,17590.825131546,22681.9286519075,26758.1960118523,29660.0029482924,31878.942801173,33520.1112211682,34718.7138907151,35525.2774065292
0,0,0,471.318329155806,3690.6960514268,10065.61961315,16148.8667013772,21157.1183362673,25194.3057089295,28073.5417293652,30279.514795801,31909.648258205,33098.0364057416,33895.0715318875
0,0,0,45.3474925565677,2940.25111464831,8887.4795826975,14763.8245190282,19672.4669275686,23657.3880491709,26505.4715408377,28692.2212887707,30306.6874109444,31481.4059707126,32266.5100346143
0,0,0,0,2277.59380869594,7787.1144297851,13437.6829404195,18229.8165158823,22148.7020073255,24956.6532424585,27117.5703068978,28711.4894720114,29868.9201360863,30639.6056000471
0,0,0,0,1703.83729527022,6764.81537627323,12172.2818862603,16830.9709516013,20669.5155094584,23427.9642957014,25556.073039588,27124.3091799467,28260.6674568403,29014.3651080857
0,0,0,0,1207.58965395837,5820.6318413802,10969.2836938969,15477.6629170176,19221.0946194589,21920.2931535301,24008.2395109876,25545.3917301959,26656.7252508943,27390.7889269542
0,0,0,0,767.783918627041,4954.14255482598,9830.12582387525,14171.5152860341,17804.6908072447,20434.5318095579,22474.5729925038,23974.9685076112,25057.1570129301,25768.8701768811
0,0,0,0,375.435428334526,4164.23237906122,8755.94981364648,12913.9988137804,16421.5260814446,18971.5660055128,20955.5628278124,22413.2518895831,23462.0094540261,24148.5939747261
0,0,0,0,36.1222007262924,3448.50673444688,7747.5026158694,11706.3914477409,15072.7754937129,17532.2624248152,19451.6752505264,20860.4289420359,21871.3091447852,22529.9366743921
0,0,0,0,0,2802.59217937155,6805.02007735862,10549.748257425,13759.5459958406,16117.4519601793,17963.3416566344,19316.6538004847,20285.0587527698,20912.8651222035
0,0,0,0,0,2221.82755714615,5928.13629380634,9444.89152266845,12482.849843668,14727.9078169441,16490.9436441053,17782.0384966572,18703.232886377,19297.3359510637
0,0,0,0,0,1707.42772556303,5115.89263821776,8392.42028708391,11243.5699251951,13364.3167886941,15034.7939470272,16256.6419620816,17125.7735896106,17683.2949419883
0,0,0,0,0,1259.46288621595,4367.01311352291,7392.7111765212,10042.4142811199,12027.2415151242,13595.1121751589,14740.4569229432,15552.5855784867,16070.6764860752
0,0,0,0,0,869.670011561257,3680.53601345355,6445.85646841191,8879.85875138966,10717.0709314035,12171.9940463119,13233.3944152727,13983.5313726938,14459.4031836651
0,0,0,0,0,537.767817827273,3055.69576830299,5551.50030403164,7756.07978056474,9433.95558026028,10765.3726385113,11735.2657346089,12418.4265565939,12849.3856196918
0,0,0,0,0,257.772624682991,2490.61713184166,4708.61047508769,6670.87925976617,8177.72443400851,9374.97024804776,10245.7618594592,10857.0354991853,11240.522354328
0,0,0,0,0,5.18365332132004,1982.74605229559,3915.29582298402,5623.59348165712,6947.78121845166,8000.24002381254,8764.43086698039,9299.06796451349,9632.70016525405
0,0,0,0,0,0,1534.02721035139,3168.83895402193,4612.97111411215,5742.98136171905,6640.29819679098,7290.65474514249,7744.17713433338,8025.79457163778
0,0,0,0,0,0,1145.16215485421,2466.01497557166,3637.02611112457,4561.49378643604,5293.85128526123,5823.62841949333,6191.95961529164,6419.67065988465
0,0,0,0,0,0,808.416605676601,1803.0463295776,2692.89547836423,3400.65153403688,3959.12911627033,4362.34564773097,4641.95797738387,4814.18421752
0,0,0,0,0,0,509.252347577831,1175.38769965877,1776.59660067386,2256.79807350204,2633.84373899229,2905.59806757588,3093.66623454618,3209.18316486783
0,0,0,0,0,0,242.932297885734,577.972384248735,882.097075128155,1125.17749283868,1315.20233594233,1451.99387206418,1546.53841528931,1604.50925574919
0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000
97727.7239847428,100138.596772824,100988.560452076,101467.749745621,101928.416790931,102393.42481773,102677.557686287,102875.395762195,103020.505580905,103123.560612032,103201.198783215,103259.645841936,103303.547586141,103334.592418511
90486.8960382075,95285.3644859897,96981.2744687163,97938.1856826329,98858.4729797308,99787.7786118952,100355.728924158,100751.222307061,101041.327737694,101247.351742535,101402.562561936,101519.404171776,101607.165075129,101669.220887265
83309.6528654762,90448.5659930008,92982.3282706109,94414.011191635,95791.8162391476,97183.993968129,98035.1292850987,98627.9116545359,99062.7838345347,99371.6044167033,99604.2566612812,99779.3876776637,99910.9224730913,100003.921491225
76229.4844303015,85636.648083906,88995.9735977962,90897.9641549262,92730.1108488009,94583.0107103697,95716.3783906494,96505.8983047767,97085.1928152113,97496.5506748496,97806.4470664466,98039.7094485513,98214.8899927111,98338.7303846599
69281.8356619726,80858.3334178456,85026.5609608955,87392.8345101847,89675.0461406901,91985.7795696879,93400.1019630786,94385.6204924865,95108.8760004884,95622.4240841379,96009.3007548535,96300.4831754131,96519.1381565231,96673.6838254079
62504.5736723836,76122.7114869364,81078.5734054103,83901.4821516568,86628.3451132681,89393.2659124367,91086.93390683,92267.5214583514,93134.1578945983,93749.4602553407,94212.9860308399,94561.8233534256,94823.7379002063,95008.8182086983
55938.1982248279,71439.3265819643,77156.6608211177,80426.8552658869,83591.773266686,86806.4535469962,88777.5184310286,90152.0507433967,91161.3670038879,91877.8973662833,92417.6728637224,92823.8454854128,93128.7606758639,93344.1701003393
49625.6055533308,66818.2589467385,73265.6746870164,76972.0091595042,80567.1477081807,84226.3486278531,86472.5122232969,88039.6655121343,89190.8366707281,90007.9766937176,90623.5332300661,91086.6662868712,91434.2785552697,91679.7762691041
43611.0360815308,62270.1927297477,69410.7029363277,73540.1255933298,77556.3465712131,81653.9836749654,84172.5866851157,85930.8319104805,87222.9059258095,88139.943155318,88830.7414610113,89350.4038928459,89740.3643330203,90015.6737181342
37937.3353211541,57806.4609132872,65597.1043362929,70134.5325753833,74561.3187842478,79090.4217251837,81878.4302388161,83826.0264644947,85257.9203619536,86274.0458635338,87039.4745954641,87615.1780669072,88047.0916295291,88351.8997151359
32641.3071767006,53439.053367241,61830.5413836462,66758.724479281,71584.0942142319,76536.7606309029,79590.7507161693,81725.7375261356,83296.233032626,84410.5386930626,85249.9127399703,85881.1104124897,86354.5349937727,86688.4918211645
27748.4261517064,49180.5702286891,58117.0102033259,63416.3822365932,68626.7941948346,73994.1375187964,77310.2778381707,79630.466772289,81338.2053783472,82549.6808637,83462.2394360679,84148.3245867795,84662.7700056464,85025.4879177315
