100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
91613.7481664632,94704.2519160606,95545.3917971656,96058.1254560884,96609.7885474753,97181.1460218698,97545.4245566078,97891.7793116186,98125.2476878959,98283.8954695482,98389.7728735649,98469.012543934,98539.0352547323,98600.7947399873
83264.6842263803,89411.5602807292,91091.9679035235,92116.7592224493,93219.6911827703,94362.0942049283,95090.5127660118,95783.1603906557,96250.0920018517,96567.3991549662,96779.1676132279,96937.6561570564,97077.7121111322,97201.2420640517
74991.9593068229,84125.4911223015,86641.2466929833,88176.6812265803,89830.0453567646,91542.8260989336,92635.0820200902,93673.8749552965,94374.2444400995,94850.2241668445,95167.9044311862,95405.6553509013,95615.76128478,95801.0798653163
66838.6675445846,78850.6381114031,82195.4175659224,84239.2164665256,86441.6364038225,88723.6826943806,90179.2576171822,91563.9148966268,92497.6464440228,93132.2935675721,93555.9003747444,93872.92164905,94153.0918348829,94400.2167621579
58853.8167889897,73593.1452030005,77757.673665469,80306.5034238374,83055.9169762667,85905.5397334161,87723.6225485618,89453.6585772438,90620.5809090819,91413.8421366863,91943.364710661,92339.6441904714,92689.8775536111,92998.8147877075
51094.1615461475,68361.209930979,73332.5170115745,76381.7365435486,79675.2032735871,83089.963170857,85269.3497413135,87343.9819018705,88743.7700835644,89695.5056428661,90330.8825704092,90806.3691564105,91226.6326801188,91597.3618487581
43625.5460414644,63165.5249666235,68925.9978896465,72469.3491492296,76302.8192257224,80279.3210011882,82818.2961799199,85236.3365793036,86868.4442639758,87978.3833700364,88719.473491749,89274.0553214919,89764.2648259381,90196.7223561886
36523.1328260346,58019.6094372875,64545.8457221887,68575.0994026884,72943.1567845288,77476.82542303,80373.0365289494,83132.7765494567,84996.3644573757,86264.0585332537,87110.6104593346,87744.0920572861,88304.0920767015,88798.1535504083
29870.0276560485,52939.9942931126,60201.4597997697,64706.0318966525,69601.6291931235,74686.4867465504,77936.820474176,81035.9192905089,83129.7873236266,84554.5659452398,85506.1894894476,86218.2703481763,86847.8152783905,87403.2789209966
23752.878522518,47946.2550646225,55903.7536333459,60870.309736889,66284.5132181733,71912.9763813386,75513.4519104098,78948.84069054,81271.371366326,82852.3060546068,83908.4489652364,84698.7060927817,85397.4448330834,86014.0180861304
18243.8794500412,43060.9186972607,51664.8784978901,57076.939594681,62998.6998460648,69161.41563364,73107.1049098932,76874.9165473169,79424.0361042117,81159.916149212,82319.8488763991,83187.7253688837,83955.1912550758,84632.4820017817
13389.0384367517,38309.2905468,47497.8803305799,53335.4367962349,59751.3936618574,66437.1239086537,70722.1058912489,74817.6360692639,77590.7968398155,79480.1194539312,80742.9294269571,81687.7301795961,82523.3371658811,83260.8504368673
9238.90205741247,33719.2305939379,43416.3616779753,49655.4925391867,56549.8135468426,63745.3697528345,68362.7196919873,72780.4196798671,75774.6037164705,77815.5783718186,79180.1736345375,80201.0680871328,81104.1130600592,81901.2530996569
5769.4112851232,29320.8358590644,39434.2211930124,46046.7066907779,53400.9481435383,61091.1683982192,66032.9771647876,70766.4731787314,73978.2134453675,76168.7777929958,77633.8982198867,78729.9288136946,79699.5988500108,80555.6754828485
2801.05595943761,25145.85976133,35565.5236624938,42518.4356631063,50311.4076267112,58479.1593759127,63736.5729747961,68778.7025441424,72204.1151251172,74541.9579999534,76106.1910710247,77276.2851587868,78311.6677221343,79225.905245481
283.986247388665,21226.4801915716,31824.5144446256,39079.7780486314,47287.3911103578,55913.5795378699,61476.8464802577,66819.7001665927,70454.5195918204,72937.1057325983,74598.9032780506,75841.8858003825,76941.979502905,77913.5260111441
0,17592.6527632853,28225.741804829,35739.6889394854,44334.7634834678,53398.3262625281,59256.8409901655,64891.7984278492,68731.4085974513,71355.9999852503,73113.69249847,74428.2968775096,75592.0205612624,76619.9557261816
0,14268.3707598433,24784.2052571275,32507.1877971648,41459.2157367042,50937.0901378216,57079.4236715411,62997.1756803936,67036.6305860204,69800.3004418249,71652.1063057111,73036.98156501,74263.1799534298,75346.5197207797
0,11269.1830155017,21515.4262003237,29391.6120697944,38666.4751689469,48533.5309981976,54947.4441286537,61137.9963549073,65372.0270063258,68271.6639200751,70215.6918186106,71669.4046335909,72956.8494151346,74094.5466134397
0,8599.36873212354,18435.3520515012,26402.8708358415,35962.5362781241,46191.4758166652,52863.9140992259,59316.5709967983,63739.5768246262,66771.8776481175,68806.1211668127,70327.1521009655,71674.5377879396,72865.4780627208
0,6255.37245427195,15560.0147540311,23551.6666030762,33353.8946973183,43915.1277464298,50832.2004695273,57535.5306679021,62141.5546633784,65303.0053347021,67425.3290564611,69012.0624693702,70417.9965717666,71660.989222931
0,4243.97412335536,12904.5493001818,20849.6754115321,30847.7794279774,41709.2883144712,48856.2353236864,55798.020369236,60580.7071816256,63867.550442339,66075.6666378511,67726.3736007711,69189.3605145025,70483.1236799988
0,2548.36211542011,10481.5365394598,18309.7003079874,28452.3895482556,39579.6075807942,46940.7586282768,54107.9269002975,59060.462054052,62468.6500506393,64760.0843194821,66472.8973242559,67991.3148391199,69334.4540182288
0,1170.13337464799,8299.71841896566,15945.8337225857,26177.1508602897,37532.8915860184,45091.6230778019,52470.16951574,57585.1957412721,61110.3236478952,63482.3664851866,65255.2437069428,66827.3101233016,68218.2882044598
0,23.1711723333877,6361.6152643466,13773.6389355386,24033.0203731065,35577.518439856,43316.2121924449,50891.1021020823,56160.6049728483,59797.8185611273,62247.4574469419,64078.1325550851,65701.8608215824,67138.956356085
0,0,4665.39991003478,11810.0307384665,22032.8905473871,33724.0528046541,41624.0605351267,49379.1114253253,54794.259885715,58538.1243905365,61061.946874757,62947.857323127,64620.9898718172,66102.2378646342
0,0,3218.83466600311,10072.8765637432,20192.2363453645,31986.2596222307,40027.8728113583,47945.5974346111,53496.510001191,57340.8153079141,59934.8644978793,61873.0444910067,63592.9564266205,65116.0604833623
0,0,2010.05604882641,8581.08662608036,18530.1717671963,30382.7504972672,38545.1747516048,46606.5590489533,52281.9496873996,56219.4122990347,58878.9652771006,60865.8815305605,62629.432614891,64191.630757298
0,0,975.885364969965,7353.26637277845,17073.0854285342,28941.6015845689,37202.8371647297,45386.8709554135,51173.3536064652,55195.0356429094,57914.1737450011,59945.4066673452,61748.6549359496,63346.4605080389
0,0,98.9404761604363,6398.86419980874,15853.8745358938,27700.6842019534,36037.6523241648,44321.0106243681,50202.3967686855,54297.0893389497,57068.2335109708,59138.1326370829,60976.0252699643,62604.9465294329
0,0,0,5775.72035148538,14995.8471449971,26798.3806100309,35182.9340604314,43533.3759083151,49483.1500934732,53631.3389641432,56440.8723881257,58539.3042846812,60402.7638260728,62054.6786486745
0,0,0,1963.78760352921,9058.70368646537,20207.4126462439,28854.2513323296,37633.9298261205,44075.7393626444,48619.5295270512,51716.2526922299,54028.048825968,56082.6487901059,57906.7990469109
0,0,0,0,5143.0549673811,15503.0889077291,24257.1422636666,33282.9088920094,40068.0825731082,44898.9187686544,48207.2424168206,50676.178913976,52871.4402828363,54822.6397475187
0,0,0,0,2313.43249773263,11721.0343483131,20481.2141959482,29639.1675664542,36691.2304991988,41757.6700629625,45243.1016420032,47843.5168567674,50156.2808924932,52213.9063034142
0,0,0,0,0,8441.90799800081,17138.9389130414,26345.4324075851,33618.6179980578,38893.6142031723,42539.1839570514,45258.4631549544,47677.1936871993,49831.0573175674
0,0,0,0,0,5503.92100785065,14090.0505503185,23270.6494202485,30729.7307096323,36195.1555371891,39990.3855030022,42820.7658448661,45338.1972068735,47581.9416205908
0,0,0,0,0,2809.16957214042,11266.2729544829,20348.9974744029,27963.4137343236,33605.5878743121,37543.310616652,40479.5245105453,43090.5398379424,45419.7313806804
0,0,0,0,0,413.4878118217,8633.91780551085,17544.3795666277,25285.5605519962,31093.2003836126,35168.1034122365,38206.3083994547,40906.9696870155,43318.2268302692
0,0,0,0,0,0,6180.33222265217,14835.561621734,22675.7109676417,28638.8708653062,32846.7537044512,35983.9972727646,38771.0541167339,41261.6059425826
0,0,0,0,0,0,3913.5406892397,12209.4905419609,20121.2634903798,26230.6870113062,30568.020691485,33801.9370711715,36672.5430901612,39239.9747994815
0,0,0,0,0,0,1867.21533399787,9657.45247611035,17614.6053808182,23861.2403803154,28324.8699768427,31653.493220182,34605.0270865198,37247.1204348377
0,0,0,0,0,0,0,7172.06016210665,15151.5920693519,21526.1263574569,26113.0406740563,29534.6812657172,32564.6258971661,35279.2535383826
