100000,100000,100000,100000,100000
87499.9989119245,96274.3260979554,97231.7329112138,98092.7035918482,98448.2952584193
74999.9979894975,92544.252132661,94459.9242149238,96182.7910350666,96894.4901419537
62499.9973731495,88805.38282041,91681.03260486,94267.6452211602,95336.4834263666
49999.9971567146,85053.3453687546,88891.5267849539,92344.653528403,93772.1774040221
37499.9973731441,81283.8330118281,86087.913950464,90411.2260434876,92199.4926503529
24999.9979894898,77492.6869149269,83266.7961224726,88464.832714978,90616.3982054299
12499.9989119191,73676.0278233908,80424.9625072043,86503.0649429395,89020.9616568697
0,69830.446095169,77559.5239647847,84523.7256358943,87411.4224150638
0,65953.2535837839,74668.091760029,82524.9490252351,85786.2892459606
0,62042.7923928704,71748.9964110462,80505.3470927063,84144.4595240576
0,58098.7832874526,68801.5332710736,78464.1730837113,82485.3524812225
0,54122.6808216094,65826.2097120043,76401.4844282113,80809.042100604
0,50117.9850336815,62824.9559319323,74318.2785446623,79116.3681084619
0,46090.445726651,59801.2510801682,72216.5679891863,77408.9978010263
0,42048.0929594971,56760.1144414041,70099.3603144856,75689.4105229121
0,38001.0454838789,53707.9241602649,67970.5171660575,73960.78402094
0,33961.092180475,50652.0560196731,65834.4882604215,72226.7790188437
0,29941.1049282026,47600.376719098,63695.9450605005,70491.2420418222
0,25954.4095174987,44560.6662025545,61559.3665414199,68757.8689431431
0,22014.2962679634,41540.065522249,59428.6441105951,67029.8835567101
0,18133.8791785774,38544.6405384916,57306.7678022931,65309.7819554815
0,14326.4530986767,35579.1198931552,55195.6333147919,63599.1745399495
0,10605.9033431661,32646.8214763449,53095.9788397416,61898.733343016
0,6984.20320610418,29749.7413409647,51007.4334601533,60208.2298605843
0,3459.87884634403,26888.7535503437,48928.6427958962,58526.6356050292
0,0,24063.8606188132,46857.4339298076,56852.2545629679
0,0,21274.4371440315,44790.9871969924,55182.8611887638
0,0,18519.4171689273,42725.9925333004,53515.8257307661
0,0,15797.3841878911,40658.7791249624,51848.2176269102
0,0,13106.5318210852,38585.4171655578,50176.8858711017
0,0,10444.4801800647,36501.7990907417,48498.5222287031
0,0,7807.97101339649,34403.714966687,46809.7191810045
0,0,5192.53171926699,32286.9430095164,45107.0397489532
0,0,2592.27259789775,30147.3808202078,43387.1204018705
0,0,0,27981.2430963567,41646.8290137551
0,0,0,25785.3421055086,39883.4932593737
0,0,0,23557.4424161671,38095.1966030586
0,0,0,21296.6411334949,36281.1091734538
0,0,0,19003.6815062852,34441.7892153576
0,0,0,16681.085423347,32579.3763682229
0,0,0,14333.0106006951,30697.6165230566
0,0,0,11964.8014192807,28801.7058536282
0,0,0,9582.28546320781,26897.9929028622
0,0,0,7190.94585431974,24993.6025300651
0,0,0,4795.16247508046,23096.0348421494
0,0,0,2397.75140371147,21212.7640845215
0,0,0,0,19350.8457519561
0,0,0,0,17516.5504852211
0,0,0,0,15715.0710305636
0,0,0,0,13950.3670427089
0,0,0,0,12225.2000922536
0,0,0,0,10541.3695711075
0,0,0,0,8900.11267689999
0,0,0,0,7302.60084297589
0,0,0,0,5750.43738850716
0,0,0,0,4245.87038095315
0,0,0,0,2790.56919630229
0,0,0,0,1380.76101985406
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
100000,100000,100000,100000,100000
87499.9988862334,96274.9916733725,97232.2685490408,98093.0992349953,98448.6128982873
74999.9979420264,92545.5828790391,94460.9956767302,96183.5826243665,96895.1256786314
62499.9973111254,88807.3759729067,91682.6388397553,94268.8323932516,95337.4365846259
49999.9970895799,85055.9918899085,88893.6626603062,92346.2333172038,93773.4458000643
37499.9973111194,81287.111762405,86090.5660189238,90413.1900022456,92201.0694485272
24999.9979420179,77496.5570663314,83269.9371245071,88467.1631858696,90618.2690802257
12499.9988862274,73680.4199032795,80428.5449083254,86505.7306856863,89023.1012317307
0,69835.2524269817,77563.4731030993,84526.6772189289,87413.7905056825
0,65958.3193829725,74672.2995548534,82528.1146428728,85788.8274470246
0,62047.9093743838,71753.317024315,80508.6297763185,84147.0889260668
0,58103.6882071014,68805.7825346086,78467.45056353,82487.9735388824
0,54127.0616708903,65830.1703504329,76404.6130449056,80811.5377908344
0,50121.4971872395,62828.3902945707,74321.1023768386,79118.6113280767
0,46092.7386506284,59803.9218508098,72218.9334826194,77410.8632406871
0,42048.8448841666,56761.8114834939,70101.1350828394,75690.7899424923
0,37999.999365007,53708.4928254771,67971.6096748824,73961.6022605371
0,33958.0829528765,50651.4202145257,65834.8637270857,72227.0069562876
0,29936.0672551552,47598.5502207569,63695.6330917383,70490.9028556996
0,25947.357415188,44557.7486333236,61558.4581055849,68757.0357207378
0,22005.2699693807,41536.2239853906,59427.2786471427,67028.6688872161
0,18122.8618199079,38540.0820989146,57305.1141399116,65308.3224806297
0,14313.306290576,35574.0620304195,55193.8693389959,63597.6144701982
0,10590.6686305813,32641.4668817128,53094.2742175581,61897.2104392144
0,6968.62313211051,29744.2609445905,51005.9378821461,60206.865885393
0,3449.18634868754,26883.2789712945,48927.4801918209,58525.5316233307
0,0,24058.4854101749,46856.7016945342,56851.4903177648
0,0,21269.2255103647,44790.7588053203,55182.497243217
0,0,18514.4188873718,42726.3218276385,53515.9069875739
0,0,15792.6545287901,40659.7047435581,51848.776982062
0,0,13102.1542620506,38586.9658247452,50177.9469542698
0,0,10440.5864631899,36503.9866263355,48500.1003315797
0,0,7804.74796480949,34406.5441693421,46811.8195683885
0,0,5190.20186712453,32290.3974929211,45109.6526903224
0,0,2591.04385628794,30151.4147599084,43390.2127043149
0,0,0,27985.768107855,41650.3329230287
0,0,0,25790.2149727427,39887.2954618438
0,0,0,23562.4600583724,38099.1320865017
0,0,0,21301.5500307389,36284.9652454593
0,0,0,19008.2055886553,34445.3223315346
0,0,0,16684.9693760413,32582.3389019465
0,0,0,14336.068361141,30699.7855168064
0,0,0,11966.956588657,28802.9051441478
0,0,0,9583.59166326243,26898.1045909285
0,0,0,7191.57738023077,24992.5699370808
0,0,0,4795.36865877625,23093.8620335024
0,0,0,2397.77795568008,21209.5149247245
0,0,0,0,19346.6406587063
0,0,0,0,17511.555935558
0,0,0,0,15709.4783985305
0,0,0,0,13944.3626940896
0,0,0,0,12218.9337189491
0,0,0,0,10534.928625687
0,0,0,0,8893.50750467484
0,0,0,0,7295.76223462418
0,0,0,0,5743.24045164708
0,0,0,0,4238.30267344562
0,0,0,0,2783.34474067895
0,0,0,0,1375.99045339816
